ID,Schadensklasse,Mittelwert_x,Mittelwert_y,Mittelwert_z,Variance_x,Variance_y,Variance_z,Effektivwert_x,Effektivwert_y,Effektivwert_z,Standardabweichung_x,Standardabweichung_y,Standardabweichung_z,Woehlbung_x,Woehlbung_y,Woehlbung_z,Schiefe_x,Schiefe_y,Schiefe_z,Mittlere_Absolute_Abweichung_x,Mittlere_Absolute_Abweichung_y,Mittlere_Absolute_Abweichung_z,Zentrales_Moment_x,Zentrales_Moment_y,Zentrales_Moment_z,Median_x,Median_y,Median_z,Timestamp
8282,2,169.728,-300.288,15897.1,104138.0,25261.3,244851,364.474,339.719,15904.8,322.543,158.858,494.577,-0.466805,0.549778,-0.107001,-0.0159168,0.0084936,-0.159521,270.326,119.021,393.907,0,0,0,256,-256,15872,1610630000
8283,2,174.592,-280.32,15884.0,123126.0,28338.3,267838,391.772,326.939,15892.5,350.718,168.256,517.271,-0.346883,-0.0571879,-0.470706,0.109165,-0.00362697,-0.0582785,290.486,119.473,419.612,0,0,0,256,-256,15872,1610630000
8284,2,176.384,-279.04,15902.0,110491.0,27677.3,252783,376.155,324.828,15909.9,332.236,166.282,502.524,-0.415522,-0.238751,-0.0196225,0.016704,-0.0195519,-0.219872,276.996,118.154,406.043,0,0,0,256,-256,15872,1610630000
8285,2,171.008,-298.24,15907.1,105210.0,29768.4,247333,366.536,344.508,15914.8,324.199,172.449,497.077,-0.466339,-0.198568,-0.272796,0.0295197,0.0134481,-0.0244699,271.337,133.117,401.826,0,0,0,256,-256,15872,1610630000
8286,2,169.472,-300.032,15864.6,119248.0,27448.8,266091,384.512,342.696,15873.0,345.15,165.594,515.582,-0.464305,0.0460628,-0.368709,0.069292,-0.0406754,-0.0352659,289.359,126.542,412.743,0,0,0,256,-256,15872,1610630000
8287,2,161.792,-281.344,15911.4,105394.0,25138.5,247861,362.581,322.905,15919.2,324.482,158.472,497.608,-0.279459,0.186202,-0.163254,-0.130874,0.0159368,-0.235183,268.952,110.046,400.231,0,0,0,256,-256,15872,1610630000
8288,2,154.112,-301.568,15920.4,100606.0,24949.3,256849,352.5,340.393,15928.4,317.026,157.875,506.549,-0.111553,0.145343,0.142385,-0.144189,-0.0224759,-0.366806,262.839,120.675,405.741,0,0,0,256,-256,15872,1610630000
8289,2,193.024,-299.52,15913.7,97712.5,23688.7,224779,367.251,336.715,15920.8,312.434,153.834,473.872,-0.152648,0.216735,0.288107,-0.116553,0.0602514,-0.446329,256.129,116.362,376.842,0,0,0,256,-256,15872,1610630000
8290,2,168.192,-281.6,15891.5,102690.0,25715.8,252712,361.767,324.02,15899.4,320.292,160.281,502.453,-0.205942,0.791519,-0.0989388,-0.131684,0.246913,-0.204575,264.319,108.954,405.033,0,0,0,256,-256,15872,1610630000
8291,2,177.92,-292.096,15930.4,104830.0,22378.0,229869,369.297,328.14,15937.6,323.612,149.518,479.207,-0.386635,-0.221155,-0.030062,0.0255046,0.0306003,-0.228169,270.226,110.392,385.579,0,0,0,256,-256,15872,1610630000
8292,2,199.168,-290.816,15881.0,100155.0,25683.3,236151,373.795,332.011,15888.4,316.314,160.18,485.711,-0.232032,0.806442,-0.278715,-0.0563323,0.00918126,-0.210109,257.869,113.57,396.721,0,0,0,256,-256,15872,1610630000
8293,2,171.776,-292.096,15918.8,115246.0,29462.9,266573,380.313,338.753,15927.2,339.31,171.562,516.049,-0.359551,0.148173,-0.3195,0.00280547,-0.0472433,-0.0822821,281.75,126.868,415.853,0,0,0,256,-256,15872,1610630000
8294,2,183.808,-291.84,15854.8,112997.0,23905.2,270968,382.975,330.23,15863.4,335.982,154.536,520.286,-0.300554,0.485919,-0.237024,-0.125788,0.0172386,-0.202802,277.017,111.391,419.597,0,0,0,256,-256,15872,1610630000
8295,2,168.192,-293.632,15843.8,111874.0,28693.6,273683,374.233,338.946,15852.5,334.308,169.307,522.886,-0.426044,0.151532,-0.372779,-0.0457297,-0.0170568,0.0291107,277.777,125.885,424.361,0,0,0,256,-256,15872,1610630000
8296,2,178.432,-272.384,15864.1,145058.0,35287.4,322238,420.417,330.825,15874.2,380.674,187.755,567.376,-0.688415,-0.288823,-0.771884,0.0787063,-0.0822802,0.0352589,319.604,135.221,471.959,0,0,0,256,-256,15872,1610630000
8297,2,199.68,-276.736,15922.9,98638.6,24826.2,235077,372.038,318.409,15930.3,313.911,157.485,484.605,-0.352814,0.712759,-0.0168454,-0.0666994,0.0751361,-0.242974,257.044,103.765,386.793,0,0,0,256,-256,15872,1610630000
8298,2,179.968,-315.904,15893.5,99503.9,24879.0,236359,363.033,353.057,15900.9,315.285,157.652,485.924,-0.370643,0.156744,0.14934,-0.124912,-0.0383551,-0.327616,262.212,127.212,382.747,0,0,0,256,-256,15872,1610630000
8299,2,176.896,-285.952,15899.6,110310.0,23440.2,236188,376.155,324.323,15907.1,331.964,153.025,485.749,-0.0994905,0.231251,-0.0504477,-0.296599,-0.00928076,-0.285117,272.842,107.838,393.366,0,0,0,256,-256,15872,1610630000
8300,2,172.032,-294.912,15892.5,106958.0,25774.6,231416,369.386,335.741,15899.8,326.881,160.464,480.817,-0.256892,0.243603,-0.394452,-0.0242012,0.0514567,-0.236229,270.238,119.075,388.71,0,0,0,256,-256,15872,1610630000
8301,2,191.232,-295.68,15913.5,98598.6,26829.4,241004,367.518,337.978,15921.0,313.847,163.715,490.676,0.0125168,0.485492,0.00151485,-0.199735,0.0340181,-0.243939,250.519,120.714,390.138,0,0,0,256,-256,15872,1610630000
8302,2,167.424,-302.336,15922.4,96059.4,22582.6,251135,352.128,337.59,15930.3,309.779,150.2,500.884,-0.308361,0.354666,-0.0781306,-0.0793791,0.118093,-0.360888,256.804,114.662,407.335,0,0,0,256,-256,15872,1610630000
8303,2,186.88,-302.592,15902.2,97424.9,24330.1,246011,363.664,340.393,15909.9,311.974,155.903,495.747,-0.116689,0.398069,-0.0432944,-0.100224,0.0377525,-0.264273,256.532,118.758,394.494,0,0,0,256,-256,15872,1610630000
8304,2,165.888,-295.168,15906.8,99851.9,23458.5,226031,356.75,332.504,15913.9,315.836,153.085,475.189,-0.0414876,0.518545,-0.0463358,-0.119845,0.181054,-0.266478,259.51,112.476,382.059,0,0,0,256,-256,15872,1610630000
8305,2,188.416,-299.264,15908.4,95011.1,23251.8,231956,361.132,335.838,15915.6,308.084,152.409,481.378,-0.339975,0.21407,-0.29146,-0.0955516,-0.0117178,-0.159599,255.406,114.885,392.898,0,0,0,256,-256,15872,1610630000
8306,2,166.912,-287.744,15834.1,134017.0,29168.0,310564,402.173,334.568,15843.9,365.901,170.701,557.004,-0.465134,0.0931607,-0.490397,0.083197,-0.0765433,0.0542871,305.889,124.23,455.752,0,0,0,256,-256,15872,1610630000
8307,2,159.232,-295.168,15932.2,131408.0,29493.9,293749,395.766,341.451,15941.4,362.321,171.652,541.715,-0.431143,-0.00784341,-0.297276,0.0837885,0.149088,-0.137495,302.947,130.292,442.017,0,0,0,256,-256,15872,1610630000
8308,2,158.976,-302.08,15907.6,108594.0,24771.2,269077,365.731,340.586,15916.0,329.372,157.31,518.467,-0.307264,0.156608,-0.114909,0.0467571,-0.104572,-0.309389,273.309,120.156,417.168,0,0,0,256,-256,15872,1610630000
8309,2,169.472,-303.104,15908.9,103110.0,25069.3,269181,362.943,341.93,15917.3,320.946,158.254,518.567,-0.405642,0.17719,0.0325594,-0.00691444,0.0388303,-0.300248,266.99,121.819,415.048,0,0,0,256,-256,15872,1610630000
8310,2,169.728,-291.84,15887.6,104007.0,25217.3,231920,364.294,332.209,15894.9,322.34,158.72,481.34,-0.0912629,0.446307,0.0912437,-0.179262,0.0511564,-0.216361,264.555,114.985,379.93,0,0,0,256,-256,15872,1610630000
8311,2,172.032,-305.408,15963.4,98823.3,25961.9,244796,358.217,345.268,15971.0,314.205,161.046,494.521,-0.134299,0.217891,0.405899,0.026827,0.149938,-0.461271,259.695,125.374,392.044,0,0,0,256,-256,15872,1610630000
8312,2,180.992,-307.456,15911.9,102545.0,23524.7,232732,367.697,343.555,15919.2,320.067,153.301,482.182,-0.0303209,0.175869,-0.0606633,-0.167747,0.0808223,-0.254426,260.287,120.274,393.513,0,0,0,256,-256,15872,1610630000
8313,2,170.24,-283.904,15867.9,92680.3,21984.3,225522,348.668,320.256,15875.0,304.282,148.197,474.654,-0.0660464,0.180389,0.0243103,-0.153383,-0.0212427,-0.194068,250.312,102.755,369.541,0,0,0,256,-256,15872,1610630000
8314,2,167.936,-291.84,15922.9,91557.8,26004.5,244130,345.932,333.39,15930.6,302.434,161.178,493.848,-0.0225271,0.454457,-0.367556,-0.132803,0.213291,-0.0638753,246.264,117.412,406.448,0,0,0,256,-256,15872,1610630000
8315,2,200.192,-302.336,15900.4,111816.0,25075.5,234111,389.591,341.259,15907.8,334.222,158.273,483.608,-0.28902,0.517752,-0.0392551,-0.0183852,0.112074,-0.219643,273.141,120.157,386.3,0,0,0,256,-256,15872,1610630000
8316,2,169.216,-304.896,15933.4,96964.4,22994.6,257316,354.262,340.49,15941.5,311.235,151.564,507.009,-0.19757,0.130499,-0.0756915,-0.155168,0.0232034,-0.315119,258.756,117.612,410.214,0,0,0,256,-256,15872,1610630000
8317,2,184.32,-306.688,15916.5,111496.0,26292.9,248612,381.26,346.878,15924.3,333.744,162.07,498.361,-0.198096,0.0382439,-0.405622,0.0214898,-0.000649426,-0.163944,274.534,127.075,408.912,0,0,0,256,-256,15872,1610630000
8318,2,194.048,-298.752,15904.3,100596.0,24083.1,237092,371.685,336.618,15911.7,317.01,155.11,486.678,-0.193637,0.347733,-0.0514484,-0.127734,-0.0108794,-0.186026,258.249,116.179,389.931,0,0,0,256,-256,15872,1610630000
8319,2,188.672,-281.856,15879.9,112299.0,29441.9,276841,384.426,329.932,15888.6,334.943,171.501,525.894,-0.301462,0.213741,-0.201608,0.000815332,-0.0997254,-0.0922232,277.217,120.911,425.271,0,0,0,256,-256,15872,1610630000
8320,2,134.144,-283.392,15889.9,134970.0,30540.9,278485,390.935,332.898,15898.7,367.199,174.672,527.453,-0.577375,-0.0777871,-0.474209,0.114483,-0.202527,0.145452,310.247,126.263,428.16,0,0,0,256,-256,15872,1610630000
8321,2,190.72,-311.808,15922.7,103124.0,23385.4,239236,373.357,347.255,15930.2,320.969,152.846,488.873,-0.153108,0.257967,0.0112204,-0.0161639,-0.162117,-0.273395,261.64,120.943,394.3,0,0,0,256,-256,15872,1610630000
8322,2,187.392,-296.192,15877.6,106549.0,23246.0,241120,376.242,333.095,15885.2,326.254,152.39,490.794,-0.267107,0.11286,-0.0961329,-0.112524,0.0368321,-0.284194,268.767,113.756,389.577,0,0,0,256,-256,15872,1610630000
8323,2,180.48,-292.096,15909.9,100369.0,23034.0,252572,364.474,329.137,15917.8,316.652,151.694,502.315,-0.280044,0.157844,0.254041,0.0754047,0.10731,-0.392173,262.835,110.904,397.042,0,0,0,256,-256,15872,1610630000
8324,2,194.56,-316.416,15908.6,108138.0,23767.7,232397,381.947,351.942,15915.9,328.678,154.091,481.835,-0.262307,-0.00905906,-0.243155,-0.0620531,0.0717888,-0.155628,271.012,125.778,391.429,0,0,0,256,-256,15872,1610630000
8325,2,183.808,-285.696,15921.4,98564.8,28769.2,252156,363.664,332.209,15929.3,313.793,169.53,501.9,-0.135035,0.371436,0.0184646,-0.275011,0.296727,-0.281815,256.878,121.537,408.123,0,0,0,256,-256,15872,1610630000
8326,2,180.224,-293.632,15901.7,106037.0,29480.8,265722,372.038,340.104,15910.0,325.471,171.614,515.225,-0.330004,0.311189,-0.274099,-0.0898854,0.160521,-0.128697,267.747,127.406,414.9,0,0,0,256,-256,15872,1610630000
8327,2,197.376,-298.496,15872.0,118644.0,27450.6,257421,396.841,341.355,15880.1,344.276,165.599,507.113,-0.388268,0.0577497,-0.166344,0.0293928,-0.0481772,-0.0625234,284.326,125.706,398.848,0,0,0,256,-256,15872,1610630000
8328,2,206.336,-294.912,15865.6,105118.0,25905.8,231861,384.171,335.936,15872.9,324.056,160.872,481.278,-0.324502,0.432895,0.049115,-0.182475,0.030563,-0.133628,264.099,118.362,374.336,0,0,0,256,-256,15872,1610630000
8329,2,186.112,-294.656,15924.0,95022.0,24285.6,223425,359.951,333.292,15931.0,308.102,155.761,472.443,-0.173109,0.283546,0.0319027,-0.0770711,0.089428,-0.359169,253.284,115.067,383.19,0,0,0,256,-256,15872,1610630000
8330,2,178.432,-310.784,15945.2,110945.0,29140.5,280132,377.719,354.539,15954.0,332.917,170.62,529.01,-0.129791,-0.116377,-0.254648,0.0173284,-0.050736,-0.0359501,273.881,136.275,431.257,0,0,0,256,-256,15872,1610630000
8331,2,210.176,-310.272,15917.8,106600.0,23161.0,241214,388.159,345.553,15925.4,326.333,152.111,490.89,-0.17497,0.473465,0.116357,-0.140321,-0.0663944,-0.078469,263.664,119.19,397.252,0,0,0,256,-256,15872,1610630000
8332,2,174.592,-294.656,15877.6,102134.0,25597.7,243875,364.024,335.253,15885.3,319.424,159.913,493.59,-0.190643,0.562972,0.094325,-0.126935,0.267509,-0.165097,262.348,117.598,381.7,0,0,0,256,-256,15872,1610630000
8333,2,192.512,-291.328,15913.2,123232.0,29189.8,296984,400.212,337.687,15922.5,350.869,170.765,544.69,-0.413206,-0.0202593,-0.478256,-0.0136509,-0.0173855,-0.0718164,288.178,127.072,449.323,0,0,0,256,-256,15872,1610630000
8334,2,183.808,-313.6,15952.6,100270.0,23772.4,239037,365.999,349.419,15960.1,316.497,154.106,488.67,-0.32458,0.413608,-0.201861,-0.0722258,0.142081,-0.277425,262.996,123.187,400.681,0,0,0,256,-256,15872,1610630000
8335,2,209.92,-304.128,15911.4,106380.0,22216.4,258489,387.736,338.656,15919.5,325.996,148.977,508.164,-0.146719,0.157616,0.169171,-0.130996,-0.0728308,-0.323219,261.673,114.811,406.257,0,0,0,256,-256,15872,1610630000
8336,2,167.936,-281.344,15864.1,122522.0,32223.4,302951,388.074,333.685,15873.6,349.856,179.419,550.134,-0.382979,-0.227439,-0.651903,0.194381,-0.139847,0.100616,292.946,130.952,453.511,0,0,0,256,-256,15872,1610630000
8337,2,189.952,-297.216,15903.7,100858.0,25786.6,253001,369.918,337.784,15911.7,317.423,160.502,502.74,-0.171392,0.381412,-0.199791,-0.109557,0.134028,-0.270747,258.723,119.914,402.78,0,0,0,256,-256,15872,1610630000
8338,2,179.968,-298.752,15956.5,101866.0,23033.4,242667,366.268,335.057,15964.1,319.004,151.692,492.366,-0.201287,0.70297,0.289577,-0.131923,-0.0501608,-0.394975,262.779,111.999,396.933,0,0,0,256,-256,15872,1610630000
8339,2,195.072,-302.08,15893.2,106101.0,25164.8,244045,379.537,341.163,15900.9,325.569,158.555,493.762,-0.109349,0.720591,-0.226363,-0.142802,0.0882886,-0.156076,265.383,119.224,396.615,0,0,0,256,-256,15872,1610630000
8340,2,219.136,-295.936,15878.1,107276.0,26349.8,243869,393.941,337.493,15885.8,327.366,162.245,493.584,-0.00780905,0.109042,-0.0133052,-0.191561,0.0933962,-0.27425,261.403,121.907,391.176,0,0,0,256,-256,15872,1610630000
8341,2,203.008,-292.608,15862.0,93557.8,22471.9,255681,366.983,328.738,15870.1,305.719,149.831,505.396,-0.124557,0.568938,-0.118245,0.00558355,0.12409,-0.230418,246.356,108.087,404.817,0,0,0,256,-256,15872,1610630000
8342,2,189.44,-316.16,15871.7,97903.8,24651.4,247515,365.641,352.965,15879.5,312.739,156.929,497.26,-0.270695,-0.0904921,-0.298314,-0.0671094,0.108092,-0.172974,256.102,128.289,398.126,0,0,0,256,-256,15872,1610630000
8343,2,148.224,-270.592,15837.2,126726.0,32259.7,297274,385.448,324.727,15846.6,355.809,179.52,544.956,-0.564312,0.265375,-0.526676,0.0199002,-0.251494,0.0826601,299.856,122.253,449.479,0,0,0,256,-256,15872,1610630000
8344,2,167.936,-276.48,15892.7,134592.0,32905.8,315572,403.312,330.627,15902.7,366.685,181.309,561.477,-0.497916,-0.213922,-0.55451,0.176275,-0.138223,0.111798,305.955,130.232,462.299,0,0,0,256,-256,15872,1610630000
8345,2,185.088,-302.336,15899.1,99207.4,24681.9,238315,365.193,340.682,15906.6,314.815,157.026,487.931,-0.05274,0.0569125,-0.0250692,0.0220202,-0.0553452,-0.30422,256.573,120.669,386.287,0,0,0,256,-256,15872,1610630000
8346,2,185.088,-306.944,15930.1,101307.0,22396.3,236393,368.053,341.451,15937.5,318.128,149.579,485.96,-0.250767,-0.0239604,-0.354346,-0.180536,0.00348813,-0.186051,263.914,117.598,403.056,0,0,0,256,-256,15872,1610630000
8347,2,201.728,-304.128,15900.4,99521.3,24315.6,217448,374.321,341.738,15907.2,315.312,155.857,466.08,-0.176106,-0.0160659,-0.282831,-0.259895,0.0695497,-0.192576,253.061,121.367,378.222,0,0,0,256,-256,15872,1610630000
8348,2,186.624,-307.712,15906.0,102966.0,25138.3,227461,371.068,346.121,15913.2,320.722,158.471,476.69,-0.198951,0.280177,-0.0872245,0.0574427,-0.014927,-0.319499,262.213,123.607,381.242,0,0,0,256,-256,15872,1610630000
8349,2,203.008,-299.264,15896.8,125703.0,30467.9,287702,408.398,346.405,15905.9,354.368,174.463,536.11,-0.511234,-0.200082,-0.39924,0.0843752,-0.0590894,-0.0971362,292.347,134.983,439.112,0,0,0,256,-256,15872,1610630000
8350,2,179.712,-317.44,15911.9,114225.0,24954.8,251232,382.632,354.539,15919.8,337.803,157.892,500.98,-0.20594,0.304256,0.11823,-0.0465303,-0.129095,-0.270877,278.182,127.14,399.849,0,0,0,256,-256,15872,1610630000
8351,2,190.208,-291.328,15876.9,121819.0,32469.9,273601,397.336,342.505,15885.5,348.851,180.104,522.807,-0.450688,0.13204,-0.568316,0.0322801,-0.196602,0.00108798,288.99,134.028,427.964,0,0,0,256,-256,15872,1610630000
8352,2,169.472,-310.528,15892.2,104291.0,25298.0,253666,364.564,348.856,15900.2,322.779,158.974,503.4,-0.102499,0.0737765,-0.0984479,-0.0126583,-0.170867,-0.257761,265.987,125.634,400.049,0,0,0,256,-256,15872,1610630000
8353,2,187.648,-283.648,15904.8,119770.0,26000.3,260938,393.525,326.237,15913.0,345.904,161.165,510.565,-0.313246,0.270347,0.0395209,0.108002,0.0147189,-0.169105,285.072,113.193,404.828,0,0,0,256,-256,15872,1610630000
8354,2,168.448,-291.84,15916.8,105818.0,22330.8,238683,366.178,327.84,15924.3,325.134,149.36,488.308,-0.142784,0.0839463,-0.193541,-0.0864101,-0.0920835,-0.204971,267.275,108.605,398.605,0,0,0,256,-256,15872,1610630000
8355,2,172.8,-295.168,15926.8,99017.4,25689.0,240771,358.857,335.838,15934.3,314.513,160.198,490.439,0.0362116,0.439236,-0.263359,-0.311174,0.31962,-0.0867651,256.294,118.902,399.059,0,0,0,256,-256,15872,1610630000
8356,2,138.496,-287.232,15865.1,115480.0,27363.5,262031,366.804,331.419,15873.3,339.653,165.336,511.633,-0.376344,0.0668874,-0.312536,-0.0241221,0.0537517,-0.0477832,283.098,120.014,412.512,0,0,0,256,-256,15872,1610630000
8357,2,181.76,-297.216,15926.3,99314.3,22244.1,227576,363.664,332.504,15933.4,314.984,149.07,476.81,-0.382386,0.378793,-0.156913,-0.0442999,-0.0559722,-0.29899,261.873,110.382,386.372,0,0,0,256,-256,15872,1610630000
8358,2,172.288,-301.824,15909.4,90141.3,21973.8,234899,346.026,336.228,15916.7,300.085,148.162,484.421,-0.420147,0.00475777,-0.377262,-0.0745457,-0.0897127,-0.176729,250.99,113.441,390.843,0,0,0,256,-256,15872,1610630000
8359,2,179.2,-291.584,15868.7,122281.0,29893.3,274400,392.774,338.946,15877.3,349.513,172.81,523.57,-0.478984,-0.102547,-0.511364,0.108688,-0.000963058,-0.129036,291.021,129.577,426.886,0,0,0,256,-256,15872,1610630000
8360,2,204.544,-308.48,15896.6,119041.0,26173.4,256947,400.949,348.292,15904.6,344.85,161.701,506.646,-0.440457,-0.0865888,-0.305999,0.0643611,-0.0913266,-0.100742,282.715,127.849,406.483,0,0,0,256,-256,15872,1610630000
8361,2,181.76,-305.408,15939.8,108236.0,27273.9,239497,375.719,347.161,15947.3,328.828,165.066,489.139,-0.33736,0.420261,-0.0601198,-0.0708725,0.137683,-0.199264,269.947,127.422,397.394,0,0,0,256,-256,15872,1610630000
8362,2,189.696,-297.728,15884.3,124507.0,26793.7,284035,400.458,339.719,15893.2,352.678,163.606,532.683,-0.345513,0.0992694,-0.41169,0.106728,-0.118559,0.00404178,289.035,123.22,431.264,0,0,0,256,-256,15872,1610630000
8363,2,179.968,-289.536,15873.3,113280.0,29903.8,288449,381.517,337.202,15882.4,336.403,172.841,536.805,-0.212112,0.0945951,-0.298746,0.0325097,0.00777486,-0.173856,277.81,127.231,432.049,0,0,0,256,-256,15872,1610630000
8364,2,175.616,-303.104,15936.0,97576.1,25987.7,263948,358.217,343.269,15944.3,312.215,161.126,513.502,-0.322205,0.426073,-0.200335,-0.064997,0.115913,-0.293565,259.079,123.167,419.84,0,0,0,256,-256,15872,1610630000
8365,2,171.008,-289.792,15905.8,92221.2,24441.6,231743,348.386,329.236,15913.1,303.527,156.26,481.156,-0.157946,0.00402517,-0.169874,-0.150743,0.0520633,-0.222787,249.813,113.973,386.857,0,0,0,256,-256,15872,1610630000
8366,2,163.84,-291.072,15904.3,108400.0,25075.0,231975,367.607,331.32,15911.5,329.077,158.272,481.397,-0.200373,0.68257,-0.0909608,-0.219742,0.0959246,-0.259064,272.63,113.164,389.092,0,0,0,256,-256,15872,1610630000
8367,2,172.8,-286.72,15899.1,106234.0,23721.5,243170,368.764,325.432,15906.8,325.772,153.941,492.876,0.0693732,0.780092,0.0801071,-0.289112,0.0547457,-0.248849,266.547,106.701,388.854,0,0,0,256,-256,15872,1610630000
8368,2,161.28,-307.456,15923.5,100049.0,24180.7,246176,354.909,344.508,15931.2,316.147,155.424,495.914,-0.197481,0.00812322,-0.0668897,-0.0703433,-0.029556,-0.274842,261.571,122.22,396.271,0,0,0,256,-256,15872,1610630000
8369,2,178.432,-290.304,15885.1,120391.0,27030.7,273191,390.012,333.587,15893.6,346.801,164.328,522.416,-0.395176,0.0355427,-0.453382,0.0534998,-0.0981203,-0.0103887,287.006,120.471,422.316,0,0,0,256,-256,15872,1610630000
8370,2,176.128,-288.0,15862.0,110254.0,24362.8,234032,375.719,327.54,15869.4,331.879,156.008,483.527,-0.204324,0.567655,0.049619,-0.214124,0.177709,-0.23234,271.63,110.4,382.549,0,0,0,256,-256,15872,1610630000
8371,2,220.416,-299.52,15866.6,816325.0,23557.5,209437,929.566,336.521,15873.2,903.055,153.408,457.414,756.598,0.294023,0.222883,25.7117,-0.0555136,-0.274501,284.634,115.348,355.796,0,0,0,256,-256,15872,1610630000
8372,2,194.304,-299.52,15917.1,98593.9,23557.5,247779,369.12,336.521,15924.8,313.84,153.408,497.525,-0.130306,0.232606,0.143171,-0.0675133,-0.0276313,-0.406202,256.066,115.686,396.911,0,0,0,256,-256,15872,1610630000
8373,2,195.84,-297.472,15910.4,101668.0,23600.6,255289,374.058,334.763,15918.4,318.694,153.548,505.008,-0.121026,0.121227,-0.085794,-0.0494636,0.0236024,-0.308276,259.62,115.319,408.192,0,0,0,256,-256,15872,1610630000
8374,2,217.344,-297.728,15831.6,98940.3,23776.1,240039,382.204,335.253,15839.1,314.39,154.118,489.692,-0.233688,0.70256,-0.0497096,-0.096287,0.167557,-0.161685,253.003,113.898,392.6,0,0,0,256,-256,15872,1610630000
8375,2,193.792,-290.56,15844.1,97743.2,26291.5,246342,367.697,332.702,15851.9,312.483,162.065,496.08,-0.233704,0.534299,-0.173463,-0.11573,0.0937035,-0.125576,254.046,116.588,398.849,0,0,0,256,-256,15872,1610630000
8376,2,189.44,-302.592,15857.7,111024.0,24198.9,261413,383.146,340.201,15865.9,333.036,155.482,511.03,-0.1038,-0.00768005,0.177943,-0.219083,-0.10072,-0.355814,271.841,119.689,402.194,0,0,0,256,-256,15872,1610630000
8377,2,200.96,-299.008,15887.4,96485.2,25701.1,244064,369.829,339.236,15895.0,310.465,160.236,493.781,-0.108224,0.596354,0.068637,-0.171785,0.261792,-0.263918,248.832,120.046,388.086,0,0,0,256,-256,15872,1610630000
8378,2,201.472,-294.656,15882.0,102577.0,23629.6,236919,378.239,332.307,15889.4,320.116,153.642,486.5,-0.206632,0.454028,-0.0240774,-0.160684,-0.0387961,-0.282317,259.164,112.256,387.097,0,0,0,256,-256,15872,1610630000
8379,2,195.584,-298.752,15894.0,95011.1,23951.9,238698,364.923,336.423,15901.5,308.084,154.687,488.323,-0.146227,0.0670543,-0.189476,-0.210822,0.0388823,-0.173095,251.814,117.202,391.707,0,0,0,256,-256,15872,1610630000
8380,2,183.552,-305.664,15930.1,95444.5,23902.9,237574,359.222,342.505,15937.6,308.786,154.528,487.172,0.0191249,0.073314,0.130817,-0.196657,0.0334694,-0.404967,251.406,120.584,390.673,0,0,0,256,-256,15872,1610630000
8381,2,175.36,-300.288,15912.2,95894.8,26573.3,237238,355.739,341.643,15919.6,309.514,162.932,486.828,-0.418354,0.160358,0.100505,-0.000207515,0.141227,-0.325743,257.853,124.595,389.671,0,0,0,256,-256,15872,1610630000
8382,2,183.296,-311.296,15937.8,97440.9,25279.2,232948,361.858,349.513,15945.1,311.999,158.915,482.406,-0.288249,0.390733,-0.37321,-0.131241,0.00744381,-0.206498,259.099,125.252,395.151,0,0,0,256,-256,15872,1610630000
8383,2,173.824,-291.328,15872.8,128445.0,26434.6,277035,398.16,333.587,15881.5,358.213,162.506,526.078,-0.424296,-0.0575785,-0.210834,0.0575208,-0.0412372,-0.13678,298.91,120.169,417.162,0,0,0,256,-256,15872,1610630000
8384,2,185.856,-285.44,15873.3,101218.0,26881.9,243446,368.32,329.137,15880.9,317.989,163.875,493.156,-0.250515,0.478536,-0.0457784,0.0286216,0.0148421,-0.175787,260.272,115.228,391.145,0,0,0,256,-256,15872,1610630000
8385,2,186.112,-306.176,15852.0,116277.0,26607.0,275652,388.328,346.878,15860.7,340.824,163.035,524.764,-0.471958,-0.00602004,-0.19831,-0.02585,-0.0618939,-0.154676,283.912,127.58,414.85,0,0,0,256,-256,15872,1610630000
8386,2,165.888,-295.936,15908.9,102082.0,24644.2,234937,359.86,334.959,15916.2,319.344,156.906,484.46,-0.26239,0.173092,-0.0133368,-0.18399,0.0504112,-0.280068,264.016,117.074,388.272,0,0,0,256,-256,15872,1610630000
8387,2,190.464,-286.208,15868.7,108929.0,24933.6,230841,380.916,326.839,15875.9,329.879,157.825,480.219,-0.0441734,0.254534,0.0689677,-0.295368,0.000810591,-0.148431,268.653,111.904,373.146,0,0,0,256,-256,15872,1610630000
8388,2,201.984,-306.432,15903.2,107880.0,22710.7,242799,385.448,341.451,15910.9,328.287,150.625,492.5,-0.102786,0.0886267,-0.173337,-0.0543669,0.0453835,-0.188534,264.279,117.887,398.175,0,0,0,256,-256,15872,1610630000
8389,2,190.976,-298.496,15931.1,98762.2,22858.5,228795,367.607,334.568,15938.3,314.107,151.115,478.086,-0.186157,0.0119976,0.12007,-0.105259,0.000483306,-0.214987,258.049,114.266,377.293,0,0,0,256,-256,15872,1610630000
8390,2,179.968,-296.704,15922.4,94255.8,24647.8,235522,355.739,335.643,15929.8,306.858,156.918,485.064,-0.3411,0.163684,0.0537191,-0.121135,0.131297,-0.292012,255.611,117.796,392.069,0,0,0,256,-256,15872,1610630000
8391,2,189.184,-288.0,15893.2,100953.0,26330.8,216624,369.652,330.528,15900.1,317.572,162.187,465.196,-0.0582144,0.630382,0.149767,-0.244252,0.108022,-0.275277,255.839,114.752,365.852,0,0,0,256,-256,15872,1610630000
